REGISTRATION_STATUS_ID,REGISTRATION_ID,STATUS,DATE_CREATED
971939,115083,Completed,8/29/2025
963055,115084,Send Docs to TTG,8/18/2025
966498,115084,TTG sent to county,8/21/2025
970826,115084,Post Audit,8/28/2025
971508,115084,Completed,8/28/2025
963061,115086,Send Docs to TTG,8/18/2025
966467,115086,TTG sent to county,8/21/2025
970860,115086,Post Audit,8/28/2025
971473,115086,Completed,8/28/2025
963067,115088,Send Docs to TTG,8/18/2025
964456,115088,Documents Received ,8/19/2025
964519,115088,TTG sent to county,8/19/2025
967948,115088,Post Audit,8/23/2025
971876,115088,Completed,8/28/2025
963070,115089,Send Docs to TTG,8/18/2025
966473,115089,TTG sent to county,8/21/2025
970835,115089,Post Audit,8/28/2025
971468,115089,Completed,8/28/2025
963084,115094,Send Docs to TTG,8/18/2025
964310,115094,Documents Received ,8/19/2025
964525,115094,TTG sent to county,8/19/2025
967972,115094,Post Audit,8/23/2025
970777,115094,Completed,8/27/2025
963092,115095,On Hold- QA,8/18/2025
964064,115095,Send Docs to TTG,8/19/2025
966354,115095,Documents Received ,8/21/2025
966394,115095,TTG sent to county,8/21/2025
971635,115095,Post Audit,8/28/2025
971636,115095,Completed,8/28/2025
963111,115097,Send Docs to TTG,8/18/2025
964457,115097,Documents Received ,8/19/2025
964512,115097,TTG sent to county,8/19/2025
967964,115097,Post Audit,8/23/2025
971875,115097,Completed,8/28/2025
963132,115103,On Hold- QA,8/18/2025
965412,115103,Send Docs to TTG,8/20/2025
968567,115103,Documents Received ,8/25/2025
968691,115103,TTG sent to county,8/25/2025
971469,115103,Post Audit,8/28/2025
973345,115103,Completed,9/2/2025
963172,115107,Send Docs to TTG,8/18/2025
965974,115107,Documents Received ,8/21/2025
966194,115107,TTG sent to county,8/21/2025
970207,115107,Post Audit,8/27/2025
971888,115107,Completed,8/28/2025
963176,115108,Send Docs to TTG,8/18/2025
964312,115108,Documents Received ,8/19/2025
964531,115108,TTG sent to county,8/19/2025
967959,115108,Post Audit,8/23/2025
970778,115108,Completed,8/27/2025
963190,115110,On Hold- QA,8/18/2025
964733,115110,Send Docs to TTG,8/19/2025
966347,115110,Documents Received ,8/21/2025
966451,115110,TTG sent to county,8/21/2025
970828,115110,Post Audit,8/28/2025
971916,115110,Completed,8/29/2025
963211,115111,Send Docs to TTG,8/18/2025
966490,115111,TTG sent to county,8/21/2025
970841,115111,Post Audit,8/28/2025
971497,115111,Completed,8/28/2025
963234,115115,Send Docs to TTG,8/18/2025
966489,115115,TTG sent to county,8/21/2025
970820,115115,Post Audit,8/28/2025
971518,115115,Completed,8/28/2025
963243,115117,Send Docs to TTG,8/18/2025
966488,115117,TTG sent to county,8/21/2025
970844,115117,Post Audit,8/28/2025
971569,115117,Completed,8/28/2025
963251,115119,On Hold- QA,8/18/2025
964112,115119,Send Docs to TTG,8/19/2025
965969,115119,Documents Received ,8/21/2025
966197,115119,TTG sent to county,8/21/2025
970183,115119,Post Audit,8/27/2025
971891,115119,Completed,8/28/2025
963255,115120,Send Docs to TTG,8/18/2025
966492,115120,TTG sent to county,8/21/2025
970822,115120,Post Audit,8/28/2025
971498,115120,Completed,8/28/2025
963298,115121,Send Docs to TTG,8/18/2025
965949,115121,Documents Received ,8/21/2025
966201,115121,TTG sent to county,8/21/2025
968915,115121,Post Audit,8/25/2025
971898,115121,Completed,8/29/2025
963296,115124,Send Docs to TTG,8/18/2025
966483,115124,TTG sent to county,8/21/2025
970803,115124,Post Audit,8/27/2025
970810,115124,Post Audit,8/27/2025
971500,115124,Completed,8/28/2025
963309,115126,On Hold- QA,8/18/2025
964649,115126,Send Docs to TTG,8/19/2025
969373,115126,Documents Received ,8/26/2025
969571,115126,TTG sent to county,8/26/2025
974207,115126,Post Audit,9/3/2025
974210,115126,Completed,9/3/2025
963308,115127,Send Docs to TTG,8/18/2025
966484,115127,TTG sent to county,8/21/2025
970817,115127,Post Audit,8/27/2025
971563,115127,Completed,8/28/2025
971665,115127,WS correction requested ,8/28/2025
963311,115128,Send Docs to TTG,8/18/2025
966477,115128,TTG sent to county,8/21/2025
970804,115128,Post Audit,8/27/2025
970811,115128,Post Audit,8/27/2025
971487,115128,Completed,8/28/2025
963326,115129,Send Docs to TTG,8/18/2025
966469,115129,TTG sent to county,8/21/2025
970838,115129,Post Audit,8/28/2025
971501,115129,Completed,8/28/2025
963340,115132,Send Docs to TTG,8/18/2025
966497,115132,TTG sent to county,8/21/2025
970827,115132,Post Audit,8/28/2025
971520,115132,Completed,8/28/2025
963359,115134,Send Docs to TTG,8/18/2025
966482,115134,TTG sent to county,8/21/2025
970813,115134,Post Audit,8/27/2025
971565,115134,Completed,8/28/2025
963453,115136,Send Docs to TTG,8/18/2025
966471,115136,TTG sent to county,8/21/2025
970854,115136,Post Audit,8/28/2025
971512,115136,Completed,8/28/2025
963516,115138,Send Docs to TTG,8/18/2025
966493,115138,TTG sent to county,8/21/2025
970852,115138,Post Audit,8/28/2025
971476,115138,Completed,8/28/2025
963544,115140,Send Docs to TTG,8/18/2025
966496,115140,TTG sent to county,8/21/2025
970855,115140,Post Audit,8/28/2025
971478,115140,Completed,8/28/2025
963615,115141,Send Docs to TTG,8/18/2025
966480,115141,TTG sent to county,8/21/2025
970818,115141,Post Audit,8/28/2025
971514,115141,Completed,8/28/2025
967554,115142,Documents Received ,8/22/2025
967571,115142,TTG sent to county,8/22/2025
971419,115142,Post Audit,8/28/2025
971420,115142,Completed,8/28/2025
967552,115144,Documents Received ,8/22/2025
967570,115144,TTG sent to county,8/22/2025
972256,115144,Post Audit,8/29/2025
972257,115144,Completed,8/29/2025
972266,115144,Post Audit,8/29/2025
972267,115144,Completed,8/29/2025
963655,115145,Send Docs to TTG,8/18/2025
966495,115145,TTG sent to county,8/21/2025
970815,115145,Post Audit,8/27/2025
971528,115145,Completed,8/28/2025
963757,115146,Documents Received ,8/18/2025
966298,115146,Documents Received ,8/21/2025
966389,115146,TTG sent to county,8/21/2025
969907,115146,Post Audit,8/26/2025
972151,115146,Completed,8/29/2025
963758,115147,Documents Received ,8/18/2025
963791,115147,TTG sent to county,8/18/2025
967741,115147,Post Audit,8/22/2025
970279,115147,Completed,8/27/2025
963765,115148,Documents Received ,8/18/2025
963796,115148,TTG sent to county,8/18/2025
967702,115148,Post Audit,8/22/2025
970267,115148,Completed,8/27/2025
963759,115149,Documents Received ,8/18/2025
963788,115149,TTG sent to county,8/18/2025
967706,115149,Post Audit,8/22/2025
970268,115149,Completed,8/27/2025
963761,115150,Documents Received ,8/18/2025
963803,115150,TTG sent to county,8/18/2025
967703,115150,Post Audit,8/22/2025
970269,115150,Completed,8/27/2025
963760,115151,Documents Received ,8/18/2025
963800,115151,TTG sent to county,8/18/2025
967695,115151,Post Audit,8/22/2025
970271,115151,Completed,8/27/2025
963762,115153,Documents Received ,8/18/2025
963794,115153,TTG sent to county,8/18/2025
967542,115153,Post Audit,8/22/2025
970280,115153,Completed,8/27/2025
963764,115154,Documents Received ,8/18/2025
963786,115154,TTG sent to county,8/18/2025
967742,115154,Post Audit,8/22/2025
970273,115154,Completed,8/27/2025
963756,115155,Documents Received ,8/18/2025
963799,115155,TTG sent to county,8/18/2025
967743,115155,Post Audit,8/22/2025
970293,115155,Completed,8/27/2025
963769,115156,Documents Received ,8/18/2025
963795,115156,TTG sent to county,8/18/2025
967699,115156,Post Audit,8/22/2025
970275,115156,Completed,8/27/2025
963763,115157,Documents Received ,8/18/2025
963789,115157,TTG sent to county,8/18/2025
967541,115157,Post Audit,8/22/2025
968813,115157,WS correction requested ,8/25/2025
970276,115157,Completed,8/27/2025
963766,115159,Documents Received ,8/18/2025
963787,115159,TTG sent to county,8/18/2025
967720,115159,Post Audit,8/22/2025
968803,115159,WS correction requested ,8/25/2025
970307,115159,Completed,8/27/2025
963767,115161,Documents Received ,8/18/2025
963784,115161,TTG sent to county,8/18/2025
967600,115161,Post Audit,8/22/2025
970306,115161,Completed,8/27/2025
963768,115163,Documents Received ,8/18/2025
963792,115163,TTG sent to county,8/18/2025
967543,115163,Post Audit,8/22/2025
970305,115163,Completed,8/27/2025
963709,115164,Send Docs to TTG,8/18/2025
968610,115164,Documents Received ,8/25/2025
968653,115164,TTG sent to county,8/25/2025
974069,115164,Post Audit,9/3/2025
974070,115164,Completed,9/3/2025
963771,115165,Documents Received ,8/18/2025
963790,115165,TTG sent to county,8/18/2025
967735,115165,Post Audit,8/22/2025
970302,115165,Completed,8/27/2025
963770,115166,Documents Received ,8/18/2025
963785,115166,TTG sent to county,8/18/2025
967744,115166,Post Audit,8/22/2025
970300,115166,Completed,8/27/2025
963772,115167,Documents Received ,8/18/2025
963793,115167,TTG sent to county,8/18/2025
967688,115167,Post Audit,8/22/2025
970299,115167,Completed,8/27/2025
963774,115168,Documents Received ,8/18/2025
963802,115168,TTG sent to county,8/18/2025
967732,115168,Post Audit,8/22/2025
970297,115168,Completed,8/27/2025
963773,115169,Documents Received ,8/18/2025
963798,115169,TTG sent to county,8/18/2025
967729,115169,Post Audit,8/22/2025
970296,115169,Completed,8/27/2025
963722,115171,Send Docs to TTG,8/18/2025
968576,115171,TTG sent to county,8/25/2025
970799,115171,Post Audit,8/27/2025
972912,115171,Completed,9/2/2025
963930,115177,Send Docs to TTG,8/18/2025
969364,115177,Documents Received ,8/26/2025
969578,115177,TTG sent to county,8/26/2025
974196,115177,Post Audit,9/3/2025
974197,115177,Completed,9/3/2025
963944,115182,On Hold- QA,8/18/2025
965033,115182,Send Docs to TTG,8/20/2025
968545,115182,Documents Received ,8/25/2025
968692,115182,TTG sent to county,8/25/2025
971519,115182,Post Audit,8/28/2025
973342,115182,Completed,9/2/2025
964043,115190,Send Docs to TTG,8/19/2025
968619,115190,Documents Received ,8/25/2025
968636,115190,TTG sent to county,8/25/2025
970785,115190,Post Audit,8/27/2025
972937,115190,Completed,9/2/2025
964045,115191,Send Docs to TTG,8/19/2025
968583,115191,TTG sent to county,8/25/2025
970781,115191,Post Audit,8/27/2025
972954,115191,Completed,9/2/2025
964050,115192,Send Docs to TTG,8/19/2025
968616,115192,Documents Received ,8/25/2025
968642,115192,TTG sent to county,8/25/2025
970790,115192,Post Audit,8/27/2025
972944,115192,Completed,9/2/2025
964051,115194,Send Docs to TTG,8/19/2025
965912,115194,Documents Received ,8/21/2025
966200,115194,TTG sent to county,8/21/2025
971901,115194,Post Audit,8/29/2025
971902,115194,Completed,8/29/2025
964053,115195,Send Docs to TTG,8/19/2025
968589,115195,TTG sent to county,8/25/2025
970779,115195,Post Audit,8/27/2025
972929,115195,Completed,9/2/2025
964058,115197,Send Docs to TTG,8/19/2025
968585,115197,TTG sent to county,8/25/2025
970792,115197,Post Audit,8/27/2025
972930,115197,Completed,9/2/2025
964068,115200,On Hold- QA,8/19/2025
964980,115200,Send Docs to TTG,8/20/2025
966343,115200,Documents Received ,8/21/2025
966444,115200,TTG sent to county,8/21/2025
970858,115200,Post Audit,8/28/2025
971921,115200,Completed,8/29/2025
964070,115201,Send Docs to TTG,8/19/2025
966295,115201,Documents Received ,8/21/2025
966452,115201,TTG sent to county,8/21/2025
970840,115201,Post Audit,8/28/2025
971914,115201,Completed,8/29/2025
964166,115205,Send Docs to TTG,8/19/2025
968574,115205,TTG sent to county,8/25/2025
970795,115205,Post Audit,8/27/2025
972927,115205,Completed,9/2/2025
964186,115206,Send Docs to TTG,8/19/2025
968579,115206,TTG sent to county,8/25/2025
971791,115206,Post Audit,8/28/2025
974084,115206,Completed,9/3/2025
964276,115208,Documents Received ,8/19/2025
964283,115208,TTG sent to county,8/19/2025
967603,115208,Post Audit,8/22/2025
968818,115208,WS correction requested ,8/25/2025
970331,115208,Completed,8/27/2025
964275,115209,Documents Received ,8/19/2025
964281,115209,TTG sent to county,8/19/2025
967691,115209,Post Audit,8/22/2025
968811,115209,WS correction requested ,8/25/2025
970333,115209,Completed,8/27/2025
964271,115210,Documents Received ,8/19/2025
964282,115210,TTG sent to county,8/19/2025
967690,115210,Post Audit,8/22/2025
970326,115210,Completed,8/27/2025
964274,115211,Documents Received ,8/19/2025
964279,115211,TTG sent to county,8/19/2025
967689,115211,Post Audit,8/22/2025
970316,115211,Completed,8/27/2025
964273,115212,Documents Received ,8/19/2025
964277,115212,TTG sent to county,8/19/2025
967723,115212,Post Audit,8/22/2025
970310,115212,Completed,8/27/2025
964272,115213,Documents Received ,8/19/2025
964278,115213,TTG sent to county,8/19/2025
967580,115213,Post Audit,8/22/2025
970278,115213,Completed,8/27/2025
964270,115214,Documents Received ,8/19/2025
964280,115214,TTG sent to county,8/19/2025
967727,115214,Post Audit,8/22/2025
970283,115214,Completed,8/27/2025
964383,115215,Send Docs to TTG,8/19/2025
968577,115215,TTG sent to county,8/25/2025
970789,115215,Post Audit,8/27/2025
972920,115215,Completed,9/2/2025
964436,115216,Send Docs to TTG,8/19/2025
968580,115216,TTG sent to county,8/25/2025
971794,115216,Post Audit,8/28/2025
974095,115216,Completed,9/3/2025
964485,115217,Send Docs to TTG,8/19/2025
968584,115217,TTG sent to county,8/25/2025
970802,115217,Post Audit,8/27/2025
972935,115217,Completed,9/2/2025
967549,115218,Documents Received ,8/22/2025
967568,115218,TTG sent to county,8/22/2025
971438,115218,Post Audit,8/28/2025
971439,115218,Completed,8/28/2025
967547,115219,Documents Received ,8/22/2025
967562,115219,TTG sent to county,8/22/2025
971423,115219,Post Audit,8/28/2025
971424,115219,Completed,8/28/2025
967548,115220,Documents Received ,8/22/2025
967564,115220,TTG sent to county,8/22/2025
972260,115220,Post Audit,8/29/2025
972261,115220,Completed,8/29/2025
967546,115221,Documents Received ,8/22/2025
967569,115221,TTG sent to county,8/22/2025
972233,115221,Post Audit,8/29/2025
972262,115221,Post Audit,8/29/2025
972263,115221,Completed,8/29/2025
964669,115224,TTG sent to county,8/19/2025
966818,115224,Post Audit,8/22/2025
970452,115224,Completed,8/27/2025
964668,115227,TTG sent to county,8/19/2025
966817,115227,Post Audit,8/22/2025
970449,115227,Completed,8/27/2025
964605,115228,Send Docs to TTG,8/19/2025
967528,115228,Documents Received ,8/22/2025
967592,115228,TTG sent to county,8/22/2025
972832,115228,Post Audit,9/2/2025
972833,115228,Completed,9/2/2025
964615,115230,On Hold- QA,8/19/2025
966718,115230,Send Docs to TTG,8/21/2025
968632,115230,Documents Received ,8/25/2025
968684,115230,TTG sent to county,8/25/2025
971695,115230,Post Audit,8/28/2025
973358,115230,Completed,9/2/2025
964621,115232,Send Docs to TTG,8/19/2025
967521,115232,Documents Received ,8/22/2025
967591,115232,TTG sent to county,8/22/2025
972823,115232,Post Audit,9/2/2025
972825,115232,Completed,9/2/2025
964624,115234,Send Docs to TTG,8/19/2025
966275,115234,Documents Received ,8/21/2025
966453,115234,TTG sent to county,8/21/2025
970842,115234,Post Audit,8/28/2025
971913,115234,Completed,8/29/2025
964652,115238,Send Docs to TTG,8/19/2025
967533,115238,Documents Received ,8/22/2025
967599,115238,TTG sent to county,8/22/2025
972903,115238,Post Audit,9/2/2025
972904,115238,Completed,9/2/2025
964655,115239,Send Docs to TTG,8/19/2025
966136,115239,Documents Received ,8/21/2025
966189,115239,TTG sent to county,8/21/2025
970224,115239,Post Audit,8/27/2025
971853,115239,Completed,8/28/2025
964672,115241,Send Docs to TTG,8/19/2025
968597,115241,Documents Received ,8/25/2025
968682,115241,TTG sent to county,8/25/2025
971724,115241,Post Audit,8/28/2025
973348,115241,Completed,9/2/2025
964760,115251,Send Docs to TTG,8/19/2025
966120,115251,Documents Received ,8/21/2025
966191,115251,TTG sent to county,8/21/2025
970315,115251,Post Audit,8/27/2025
971859,115251,Completed,8/28/2025
964768,115255,Send Docs to TTG,8/19/2025
966123,115255,Documents Received ,8/21/2025
966190,115255,TTG sent to county,8/21/2025
970308,115255,Post Audit,8/27/2025
971856,115255,Completed,8/28/2025
964888,115263,Send Docs to TTG,8/20/2025
968618,115263,Documents Received ,8/25/2025
968644,115263,TTG sent to county,8/25/2025
970797,115263,Post Audit,8/27/2025
972967,115263,Completed,9/2/2025
964894,115264,Send Docs to TTG,8/20/2025
967524,115264,Documents Received ,8/22/2025
967582,115264,TTG sent to county,8/22/2025
972875,115264,Post Audit,9/2/2025
972876,115264,Completed,9/2/2025
964897,115265,Send Docs to TTG,8/20/2025
968614,115265,Documents Received ,8/25/2025
968654,115265,TTG sent to county,8/25/2025
974073,115265,Post Audit,9/3/2025
974074,115265,Completed,9/3/2025
964900,115266,Send Docs to TTG,8/20/2025
968615,115266,Documents Received ,8/25/2025
968647,115266,TTG sent to county,8/25/2025
970780,115266,Post Audit,8/27/2025
972957,115266,Completed,9/2/2025
964906,115268,Send Docs to TTG,8/20/2025
969359,115268,Documents Received ,8/26/2025
969581,115268,TTG sent to county,8/26/2025
974190,115268,Post Audit,9/3/2025
974192,115268,Completed,9/3/2025
964908,115269,Send Docs to TTG,8/20/2025
967518,115269,Documents Received ,8/22/2025
967587,115269,TTG sent to county,8/22/2025
